timestamp,open,high,low,close,volume,symbol,ema20,ema50,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,nearest_support,nearest_resistance,dist_to_support,dist_to_resistance,target_hit,daily_return,range_pct,volatility_5,volatility_10,price_above_ema20,price_above_ema50,ema20_above_ema50,norm_dist_to_support,norm_dist_to_resistance
2022-07-21 05:30:00+05:30,153.9,159.0,150.9,152.6,257297,NSE:ZUARI-EQ,152.6,152.6,1.3000000000000114,8.099999999999994,5.099999999999994,1.6999999999999886,0,1,152.2,167.7,0.4000000000000057,15.099999999999994,1.0,0.0,0.05307994757536039,0.0,0.0,0,0,0,0.0026212319790301815,0.09895150720838791
2022-07-22 05:30:00+05:30,153.35,154.9,150.5,151.05,102028,NSE:ZUARI-EQ,152.45238095238096,152.53921568627453,2.299999999999983,4.400000000000006,1.5500000000000114,0.5500000000000114,0,1,151.15,167.7,-0.09999999999999432,16.649999999999977,1.0,-0.01015727391874166,0.029129427341939792,0.0,0.0,0,0,0,-0.0006620324395895022,0.11022840119165823
2022-07-25 05:30:00+05:30,151.95,165.8,150.65,162.2,518840,NSE:ZUARI-EQ,153.38072562358278,152.9180699730873,10.25,15.150000000000006,3.6000000000000227,1.299999999999983,1,0,159.0,167.7,3.1999999999999886,5.5,1.0,0.07381661701423359,0.09340320591861903,0.0,0.0,1,1,1,0.019728729963008562,0.03390875462392109
2022-07-26 05:30:00+05:30,162.9,163.0,151.7,153.2,394456,NSE:ZUARI-EQ,153.36351365943202,152.92912605257408,9.700000000000017,11.300000000000011,0.09999999999999432,1.5,0,1,152.2,167.7,1.0,14.5,1.0,-0.055487053020961796,0.07375979112271548,0.0,0.0,0,1,1,0.006527415143603134,0.09464751958224543
2022-07-27 05:30:00+05:30,153.4,154.75,146.65,147.8,225333,NSE:ZUARI-EQ,152.8336552156766,152.72798385443394,5.599999999999994,8.099999999999994,1.3499999999999943,1.1500000000000057,0,1,147.5,167.7,0.30000000000001137,19.899999999999977,1.0,-0.03524804177545682,0.05480378890392418,0.0,0.0,0,0,1,0.0020297699594046775,0.1346414073071717
2022-07-28 05:30:00+05:30,148.9,152.35,147.75,150.8,175312,NSE:ZUARI-EQ,152.63997376656454,152.65237664445613,1.9000000000000057,4.599999999999994,1.549999999999983,1.1500000000000057,1,0,151.15,167.7,-0.3499999999999943,16.899999999999977,1.0,0.020297699594046037,0.030503978779840808,0.05068557209300094,0.0,0,0,0,-0.002320954907161766,0.11206896551724121
2022-07-29 05:30:00+05:30,150.85,155.9,150.85,152.95,152401,NSE:ZUARI-EQ,152.66950007451078,152.6640481485951,2.0999999999999943,5.050000000000011,2.950000000000017,0.0,1,0,152.2,167.7,0.75,14.75,1.0,0.014257294429708134,0.03301732592350449,0.05080154564976126,0.0,1,1,1,0.004903563255966002,0.09643674403399805
2022-08-01 05:30:00+05:30,154.2,159.05,151.4,157.65,181611,NSE:ZUARI-EQ,153.14383340074784,152.8595756721796,3.450000000000017,7.650000000000006,1.4000000000000057,2.799999999999983,1,0,157.55,167.7,0.09999999999999432,10.049999999999983,1.0,0.0307289964040538,0.04852521408182687,0.03791841252117784,0.0,1,1,1,0.0006343165239454127,0.0637488106565175
2022-08-02 05:30:00+05:30,157.65,162.75,153.6,157.5,248298,NSE:ZUARI-EQ,153.5587064102004,153.04155309680002,0.15000000000000568,9.150000000000006,5.099999999999994,3.9000000000000057,0,1,157.55,167.7,-0.05000000000001137,10.199999999999989,1.0,-0.0009514747859181716,0.05809523809523813,0.02565972867413555,0.0,1,1,1,-0.00031746031746038967,0.06476190476190469
2022-08-03 05:30:00+05:30,158.45,162.0,153.05,154.25,160430,NSE:ZUARI-EQ,153.62454389494326,153.08894317143532,4.199999999999989,8.949999999999989,3.5500000000000114,1.1999999999999886,0,1,152.2,167.7,2.0500000000000114,13.449999999999989,1.0,-0.020634920634920673,0.05802269043760122,0.020027153849617323,0.0,1,1,1,0.01329011345218808,0.08719611021069684
2022-08-04 05:30:00+05:30,164.6,174.0,157.0,166.2,1646012,NSE:ZUARI-EQ,154.82220638113913,153.6031022627516,1.5999999999999943,17.0,7.800000000000011,7.599999999999994,1,0,169.2,167.7,-3.0,1.5,1.0,0.07747163695299841,0.1022864019253911,0.037219243148339305,0.043430711636706386,1,1,1,-0.018050541516245487,0.009025270758122744
2022-08-05 05:30:00+05:30,168.05,171.2,164.6,166.45,468664,NSE:ZUARI-EQ,155.9296152972211,154.10690217401626,1.6000000000000227,6.599999999999994,3.1499999999999773,1.8499999999999943,0,1,169.2,167.7,-2.75,1.25,1.0,0.0015042117930204046,0.03965154701111442,0.03815141354732749,0.04300139516996563,1,1,1,-0.016521477921297687,0.007509762691498949
2022-08-08 05:30:00+05:30,168.0,170.25,164.25,165.2,212341,NSE:ZUARI-EQ,156.81250907843813,154.54192561817248,2.8000000000000114,6.0,2.25,0.9499999999999886,0,1,169.2,167.7,-4.0,2.5,1.0,-0.007509762691498945,0.036319612590799036,0.038696324978327874,0.03698095480917779,1,1,1,-0.02421307506053269,0.015133171912832932
2022-08-10 05:30:00+05:30,165.0,166.25,160.6,161.15,133443,NSE:ZUARI-EQ,157.22560345192022,154.80106579000886,3.8499999999999943,5.650000000000006,1.25,0.5500000000000114,0,1,159.0,167.7,2.1500000000000057,6.549999999999983,1.0,-0.024515738498789297,0.03506050263729448,0.04167983555007048,0.03263142355757272,1,1,1,0.013341607198262523,0.040645361464473985
2022-08-11 05:30:00+05:30,162.8,163.4,156.0,158.8,190415,NSE:ZUARI-EQ,157.37554598030877,154.95788673942027,4.0,7.400000000000006,0.5999999999999943,2.8000000000000114,0,1,159.0,167.7,-0.19999999999998863,8.899999999999977,1.0,-0.014582686937635758,0.0465994962216625,0.04081867471716395,0.030334873823983793,1,1,1,-0.0012594458438286438,0.05604534005037769
2022-08-12 05:30:00+05:30,160.0,163.0,156.2,158.25,175881,NSE:ZUARI-EQ,157.45882731551748,155.08698922022734,1.75,6.800000000000011,3.0,2.0500000000000114,0,1,157.55,167.7,0.6999999999999886,9.449999999999989,1.0,-0.0034634760705289924,0.042969984202211764,0.010155928824131955,0.03016042443743024,1,1,1,0.0044233807266981905,0.05971563981042647
2022-08-16 05:30:00+05:30,163.0,169.95,160.05,168.15,506058,NSE:ZUARI-EQ,158.47703423784915,155.59926415276743,5.150000000000006,9.899999999999977,1.799999999999983,2.9499999999999886,1,0,169.2,167.7,-1.049999999999983,-0.45000000000001705,1.0,0.06255924170616112,0.058876003568242505,0.03451282080286814,0.03521152510979458,1,1,1,-0.006244424620874118,-0.0026761819803747667
2022-08-17 05:30:00+05:30,168.55,169.95,164.0,166.0,238043,NSE:ZUARI-EQ,159.1935071675778,156.00713614677656,2.5500000000000114,5.949999999999989,1.3999999999999773,2.0,0,1,169.2,167.7,-3.1999999999999886,1.6999999999999886,1.0,-0.012786202795123436,0.03584337349397584,0.03497290902680614,0.03506200899671765,1,1,1,-0.019277108433734872,0.010240963855421618
2022-08-18 05:30:00+05:30,167.0,183.45,166.7,181.85,1246348,NSE:ZUARI-EQ,161.35126838971323,157.02058178807945,14.849999999999994,16.75,1.5999999999999943,0.30000000000001137,1,0,181.45,179.25,0.4000000000000057,-2.5999999999999943,1.0,0.0954819277108434,0.09210888094583448,0.05045339112882365,0.04490602634337326,1,1,1,0.002199615067363243,-0.014297497937860844
2022-08-19 05:30:00+05:30,182.9,187.8,175.6,178.1,503481,NSE:ZUARI-EQ,162.94638568593103,157.84722563952732,4.800000000000011,12.200000000000017,4.900000000000006,2.5,0,1,181.45,179.25,-3.3499999999999943,1.1500000000000057,1.0,-0.020621391256530064,0.06850084222347005,0.05170769545089311,0.044904821826621005,1,1,1,-0.01880965749578885,0.006457046603032037
2022-08-22 05:30:00+05:30,178.1,182.8,171.45,175.1,507774,NSE:ZUARI-EQ,164.1038727634614,158.52380502621253,3.0,11.350000000000023,4.700000000000017,3.6500000000000057,0,1,169.2,175.95,5.900000000000006,0.8499999999999943,1.0,-0.016844469399213913,0.06482010279840104,0.05380340109567135,0.040050707822223884,1,1,1,0.033695031410622536,0.0048543689320388024
2022-08-23 05:30:00+05:30,172.9,181.45,172.1,176.9,228568,NSE:ZUARI-EQ,165.32255154789365,159.2444401232238,4.0,9.349999999999994,4.549999999999983,0.8000000000000114,1,0,181.45,175.95,-4.549999999999983,-0.950000000000017,1.0,0.010279840091376391,0.05285472018089313,0.04867923860554429,0.04003928990346118,1,1,1,-0.02572074618428481,-0.005370265686828813
2022-08-24 05:30:00+05:30,178.3,182.0,177.55,181.2,252230,NSE:ZUARI-EQ,166.83468949571332,160.10544247133265,2.8999999999999773,4.449999999999989,0.8000000000000114,0.75,1,0,181.45,179.25,-0.25,-1.9499999999999886,1.0,0.024307518371961434,0.02455849889624718,0.046923416660108075,0.04004002147069292,1,1,1,-0.0013796909492273732,-0.010761589403973449
2022-08-25 05:30:00+05:30,181.2,189.0,179.15,180.05,437230,NSE:ZUARI-EQ,168.0932904961216,160.8875819822608,1.1499999999999773,9.849999999999994,7.800000000000011,0.9000000000000057,0,1,181.45,179.25,-1.3999999999999773,-0.8000000000000114,1.0,-0.00634657836644581,0.05470702582615936,0.018899518003784078,0.0386901743250647,1,1,1,-0.007775617883921006,-0.004443210219383567
2022-08-26 05:30:00+05:30,181.1,204.7,181.1,197.25,2279247,NSE:ZUARI-EQ,170.87011997268144,162.31355915942706,16.150000000000006,23.599999999999994,7.449999999999989,0.0,1,0,186.1,197.65,11.150000000000006,0.4000000000000057,0.0,0.09552901971674532,0.11964512040557665,0.0443275707635936,0.0454297608507664,1,1,1,0.056527249683143245,0.0020278833967047184
2022-08-29 05:30:00+05:30,190.5,198.45,190.5,195.3,767773,NSE:ZUARI-EQ,173.19677521337843,163.60714507474364,4.800000000000011,7.949999999999989,3.1499999999999773,0.0,1,0,186.1,197.65,9.200000000000017,2.3499999999999943,0.0,-0.009885931558935357,0.04070660522273419,0.04291394813976091,0.04588556571679223,1,1,1,0.04710701484895042,0.012032770097286196
2022-08-30 05:30:00+05:30,196.4,198.9,191.4,194.0,389443,NSE:ZUARI-EQ,175.1780347168662,164.79902173847918,2.4000000000000057,7.5,2.5,2.5999999999999943,0,1,186.1,197.65,7.900000000000006,3.6500000000000057,0.0,-0.0066564260112648155,0.03865979381443299,0.044774993723705706,0.044308994915890625,1,1,1,0.04072164948453611,0.018814432989690752
2022-09-01 05:30:00+05:30,192.15,195.3,185.5,186.95,358216,NSE:ZUARI-EQ,176.29917426764084,165.66768755265647,5.200000000000017,9.800000000000011,3.1500000000000057,1.4499999999999886,0,1,186.1,179.25,0.8499999999999943,-7.699999999999989,1.0,-0.0363402061855671,0.05242043327092812,0.05090478041885918,0.04653484208762704,1,1,1,0.004546670232682505,-0.04118748328430056
2022-09-02 05:30:00+05:30,187.75,195.9,186.5,188.65,552994,NSE:ZUARI-EQ,177.4754433850084,166.56895470745428,0.9000000000000057,9.400000000000006,7.25,1.25,1,0,186.1,197.65,2.5500000000000114,9.0,1.0,0.009093340465365252,0.04982772329711108,0.05033818475485186,0.03641759361648317,1,1,1,0.013517095149748271,0.04770739464617015
2022-09-05 05:30:00+05:30,189.85,192.1,185.25,188.75,309875,NSE:ZUARI-EQ,178.54921068167425,167.4387996208875,1.0999999999999943,6.849999999999994,2.25,3.5,0,1,186.1,197.65,2.6500000000000057,8.900000000000006,1.0,0.0005300821627352015,0.03629139072847679,0.01711249109085631,0.03541283677140228,1,1,1,0.014039735099337779,0.047152317880794735
2022-09-06 05:30:00+05:30,189.2,193.55,186.2,188.8,215750,NSE:ZUARI-EQ,179.52547633103862,168.2764937534017,0.39999999999997726,7.350000000000023,4.350000000000023,2.6000000000000227,0,1,186.1,197.65,2.700000000000017,8.849999999999994,1.0,0.00026490066225171027,0.03893008474576283,0.017526598139704374,0.03457009684656755,1,1,1,0.014300847457627209,0.046874999999999965
2022-09-07 05:30:00+05:30,188.35,195.85,187.95,191.85,353605,NSE:ZUARI-EQ,180.6992404899873,169.2009449787585,3.5,7.900000000000006,4.0,0.4000000000000057,1,0,186.1,197.65,5.75,5.800000000000011,1.0,0.016154661016948957,0.041178003648683896,0.020269540589139975,0.034661478109695804,1,1,1,0.029971331769611677,0.030231952045869228
2022-09-08 05:30:00+05:30,193.65,198.5,190.5,195.35,427561,NSE:ZUARI-EQ,182.0945509195124,170.2263981168464,1.6999999999999886,8.0,3.1500000000000057,3.1500000000000057,1,0,186.1,197.65,9.25,2.3000000000000114,0.0,0.018243419338024536,0.040952137189659586,0.008434724542439948,0.03440953267504101,1,1,1,0.0473509086255439,0.01177373944202719
2022-09-09 05:30:00+05:30,195.9,203.15,191.55,194.1,842380,NSE:ZUARI-EQ,183.237927022416,171.16261779853872,1.8000000000000114,11.599999999999994,7.25,2.549999999999983,0,1,186.1,197.65,8.0,3.5500000000000114,0.0,-0.006398771435884298,0.05976300875837195,0.01083130428036882,0.034411964337070874,1,1,1,0.04121586810922205,0.018289541473467345
2022-09-12 05:30:00+05:30,194.9,198.0,193.5,195.4,291726,NSE:ZUARI-EQ,184.39621968694777,172.1131033750666,0.5,4.5,2.5999999999999943,1.4000000000000057,1,0,186.1,197.65,9.300000000000011,2.25,0.0,0.006697578567748552,0.023029682702149435,0.01043074904453043,0.01569997482499881,1,1,1,0.047594677584442226,0.011514841351074718
2022-09-13 05:30:00+05:30,196.55,198.75,190.5,191.45,236642,NSE:ZUARI-EQ,185.06800828819084,172.87141304663265,5.100000000000023,8.25,2.1999999999999886,0.9499999999999886,0,1,186.1,197.65,5.349999999999994,6.200000000000017,0.0,-0.020214943705220145,0.04309219117262993,0.01617324848431681,0.01667168474668711,1,1,1,0.027944633063463016,0.03238443457821895
2022-09-14 05:30:00+05:30,188.0,191.35,186.3,188.65,203732,NSE:ZUARI-EQ,185.4091503559821,173.49018116245097,0.6500000000000057,5.049999999999983,2.6999999999999886,1.6999999999999886,1,0,186.1,197.65,2.5500000000000114,9.0,0.0,-0.014625228519195566,0.02676914921812872,0.015716558424025844,0.017110941289343876,1,1,1,0.013517095149748271,0.04770739464617015
2022-09-15 05:30:00+05:30,189.95,191.6,183.45,188.05,253264,NSE:ZUARI-EQ,185.66065984588863,174.061154450198,1.8999999999999773,8.150000000000006,1.6500000000000057,4.600000000000023,0,1,186.1,179.25,1.950000000000017,-8.800000000000011,0.0,-0.00318049297641132,0.04333953735708591,0.01041478412092362,0.012431969203580879,1,1,1,0.010369582557830454,-0.046796064876362724
2022-09-16 05:30:00+05:30,187.95,188.35,172.1,175.75,689318,NSE:ZUARI-EQ,184.7167874796136,174.12738368744513,12.199999999999989,16.25,0.4000000000000057,3.6500000000000057,0,1,181.45,175.95,-5.699999999999989,0.19999999999998863,1.0,-0.06540813613400698,0.09246088193456614,0.02776847463135923,0.023873013174793303,0,1,1,-0.032432432432432365,0.0011379800853484417
2022-09-19 05:30:00+05:30,176.45,181.7,173.05,179.75,289048,NSE:ZUARI-EQ,184.2437601006028,174.34787844480024,3.3000000000000114,8.649999999999977,1.9499999999999886,3.3999999999999773,1,0,181.45,179.25,-1.6999999999999886,-0.5,1.0,0.022759601706970223,0.0481223922114046,0.03212233094936292,0.025603018959205394,0,1,1,-0.009457579972183525,-0.0027816411682892906
2022-09-20 05:30:00+05:30,180.95,183.35,173.4,174.2,242686,NSE:ZUARI-EQ,183.2872115195929,174.34207929010222,6.75,9.949999999999989,2.4000000000000057,0.799999999999983,0,1,169.2,175.95,5.0,1.75,1.0,-0.03087621696801124,0.05711825487944885,0.03280749268751721,0.02681469108967128,0,0,1,0.02870264064293915,0.010045924225028703
2022-09-21 05:30:00+05:30,174.9,177.95,172.2,174.25,148753,NSE:ZUARI-EQ,182.42652470820315,174.33846833754922,0.6500000000000057,5.75,3.049999999999983,2.0500000000000114,0,1,169.2,175.95,5.050000000000011,1.6999999999999886,1.0,0.0002870264064294137,0.03299856527977044,0.03388146111438098,0.025693274469814537,0,0,1,0.028981348637015847,0.009756097560975544
2022-09-22 05:30:00+05:30,174.0,176.45,172.0,174.45,112559,NSE:ZUARI-EQ,181.66685568837423,174.34284212823357,0.44999999999998863,4.449999999999989,2.0,2.0,1,0,169.2,175.95,5.25,1.5,1.0,0.0011477761836440337,0.025508741759816503,0.03432044633751641,0.024183464567645342,0,1,1,0.03009458297506449,0.008598452278589854
2022-09-23 05:30:00+05:30,175.55,175.55,165.35,167.55,162827,NSE:ZUARI-EQ,180.3223932418624,174.0764561624205,8.0,10.200000000000017,0.0,2.200000000000017,0,1,169.2,167.7,-1.6499999999999773,0.14999999999997726,1.0,-0.039552880481513175,0.06087735004476286,0.02554232273426504,0.02570988501285285,0,0,1,-0.009847806624887956,0.0008952551477169636
2022-09-26 05:30:00+05:30,167.1,167.1,157.55,160.25,247419,NSE:ZUARI-EQ,178.41073674263745,173.53424219526676,6.849999999999994,9.549999999999983,0.0,2.6999999999999886,0,1,159.0,167.7,1.25,7.449999999999989,1.0,-0.04356908385556557,0.05959438377535091,0.02169869307948958,0.026060684679923275,0,0,1,0.0078003120124804995,0.0464898595943837
2022-09-27 05:30:00+05:30,161.0,164.55,159.05,162.75,109315,NSE:ZUARI-EQ,176.9192380052434,173.11133073662884,1.75,5.5,1.8000000000000114,1.9499999999999886,1,0,159.0,167.7,3.75,4.949999999999989,1.0,0.015600624024961096,0.03379416282642089,0.026617609646034417,0.028290242733180284,0,0,1,0.02304147465437788,0.030414746543778733
2022-09-28 05:30:00+05:30,161.9,163.55,158.4,160.15,70352,NSE:ZUARI-EQ,175.32216771902972,172.60304325676103,1.75,5.150000000000006,1.6500000000000057,1.75,0,1,159.0,167.7,1.1500000000000057,7.549999999999983,1.0,-0.015975422427035313,0.03215735248204812,0.02552613996921807,0.02828754401479577,0,0,1,0.007180768029971937,0.04714330315329368
2022-09-29 05:30:00+05:30,161.85,172.0,161.05,168.6,347032,NSE:ZUARI-EQ,174.6819612695983,172.44606116826063,6.75,10.949999999999989,3.4000000000000057,0.799999999999983,1,0,169.2,167.7,-0.5999999999999943,-0.9000000000000057,1.0,0.052763034655010754,0.06494661921708178,0.04048553578657585,0.035650962708149575,0,0,1,-0.003558718861209931,-0.005338078291814981
2022-09-30 05:30:00+05:30,168.6,178.25,166.15,175.15,457551,NSE:ZUARI-EQ,174.72653638677943,172.55209798519158,6.550000000000011,12.099999999999994,3.0999999999999943,2.4499999999999886,1,0,169.2,175.95,5.950000000000017,0.799999999999983,1.0,0.03884934756820879,0.06908364259206391,0.039482942881677974,0.032875240742360715,1,1,1,0.03397088210105633,0.004567513559805783
2022-10-03 05:30:00+05:30,175.5,178.7,168.35,170.05,168487,NSE:ZUARI-EQ,174.2811519689909,172.45397649557623,5.449999999999989,10.349999999999994,3.1999999999999886,1.700000000000017,0,1,169.2,170.4,0.8500000000000227,0.3499999999999943,1.0,-0.029117898943762488,0.06086445163187294,0.03488511220140286,0.03300275175269825,0,0,1,0.004998529844163615,0.002058218171126106
2022-10-04 05:30:00+05:30,172.2,175.55,170.75,172.45,142229,NSE:ZUARI-EQ,174.10675654337274,172.45382055457324,0.25,4.800000000000011,3.1000000000000227,1.4499999999999886,1,0,169.2,170.4,3.25,-2.049999999999983,1.0,0.014113496030579098,0.027834154827486295,0.03485758587622589,0.03214544488086875,0,0,1,0.01884604233111047,-0.011887503624238812
2022-10-06 05:30:00+05:30,173.85,178.0,172.85,175.45,99872,NSE:ZUARI-EQ,174.23468449162294,172.57131778772722,1.5999999999999943,5.150000000000006,2.5500000000000114,1.0,1,0,181.45,175.95,-6.0,0.5,1.0,0.01739634676717894,0.029353092049016847,0.03112684796997342,0.03264609391769954,1,1,1,-0.03419777714448561,0.0028498147620404676
2022-10-07 05:30:00+05:30,174.9,185.5,170.55,182.4,628863,NSE:ZUARI-EQ,175.01233358765884,172.95675630585558,7.5,14.949999999999989,3.0999999999999943,4.349999999999994,1,0,181.45,179.25,0.950000000000017,-3.1500000000000057,1.0,0.03961242519236263,0.08196271929824554,0.02793128634688416,0.034836311262037026,1,1,1,0.005208333333333427,-0.017269736842105293
2022-10-10 05:30:00+05:30,181.0,190.75,179.75,186.55,599147,NSE:ZUARI-EQ,176.11115896026274,173.4898246860181,5.550000000000011,11.0,4.199999999999989,1.25,1,0,186.1,179.25,0.45000000000001705,-7.300000000000011,1.0,0.02275219298245612,0.05896542481908335,0.02548430762214951,0.03138048055863968,1,1,1,0.0024122219244171374,-0.039131600107209924
2022-10-11 05:30:00+05:30,186.8,189.7,178.0,180.55,301232,NSE:ZUARI-EQ,176.533905725952,173.76669430617426,6.25,11.699999999999989,2.8999999999999773,2.5500000000000114,0,1,181.45,179.25,-0.8999999999999773,-1.3000000000000114,1.0,-0.03216295899222732,0.06480199390750478,0.026746140852383363,0.029305526738005752,1,1,1,-0.0049847687621156316,-0.007200221545278379
2022-10-12 05:30:00+05:30,181.9,184.0,175.8,177.9,120262,NSE:ZUARI-EQ,176.664009942528,173.92878472553997,4.0,8.199999999999989,2.0999999999999943,2.0999999999999943,0,1,181.45,179.25,-3.549999999999983,1.3499999999999943,1.0,-0.014677374688451983,0.04609331084879139,0.02925135493582971,0.030476889818293412,1,1,1,-0.019955030916244985,0.007588532883642463
2022-10-13 05:30:00+05:30,178.4,188.9,175.5,187.0,256519,NSE:ZUARI-EQ,177.64838994800152,174.4413814029698,8.599999999999994,13.400000000000006,1.9000000000000057,2.9000000000000057,1,0,186.1,179.25,0.9000000000000057,-7.75,1.0,0.05115233277121978,0.07165775401069521,0.03558122631374488,0.03164788511282939,1,1,1,0.004812834224598961,-0.04144385026737968
2022-10-14 05:30:00+05:30,190.0,191.3,182.6,183.1,159533,NSE:ZUARI-EQ,178.1675909053347,174.78093507344158,6.900000000000006,8.700000000000017,1.3000000000000114,0.5,0,1,181.45,179.25,1.6500000000000057,-3.8499999999999943,1.0,-0.02085561497326205,0.04751501911523767,0.034681955258901276,0.030712228465054163,1,1,1,0.009011469142545088,-0.021026761332605105
2022-10-17 05:30:00+05:30,182.5,193.0,179.95,185.05,428497,NSE:ZUARI-EQ,178.82305843815996,175.18364350193406,2.5500000000000114,13.050000000000011,7.949999999999989,2.5500000000000114,1,0,185.0,179.25,0.05000000000001137,-5.800000000000011,1.0,0.010649918077553444,0.07052148068089711,0.03319590600897321,0.0288767849172396,1,1,1,0.0002701972439881727,-0.03134288030262097
2022-10-18 05:30:00+05:30,185.4,186.1,180.5,183.1,202280,NSE:ZUARI-EQ,179.23038620595423,175.4940888547994,2.3000000000000114,5.599999999999994,0.6999999999999886,2.5999999999999943,0,1,181.45,179.25,1.6500000000000057,-3.8499999999999943,1.0,-0.010537692515536379,0.030584380120152892,0.029333898563066035,0.026904667187690537,1,1,1,0.009011469142545088,-0.021026761332605105
2022-10-19 05:30:00+05:30,182.5,188.9,180.1,185.65,274811,NSE:ZUARI-EQ,179.84177799586337,175.8923598801014,3.1500000000000057,8.800000000000011,3.25,2.4000000000000057,1,0,186.1,179.25,-0.44999999999998863,-6.400000000000006,1.0,0.013926815947569615,0.04740102343118778,0.027734481400520743,0.02689982117119834,1,1,1,-0.002423915970912947,-0.03447347158631837
2022-10-20 05:30:00+05:30,182.35,188.9,182.35,187.3,201088,NSE:ZUARI-EQ,180.5520848534001,176.33971831617586,4.950000000000017,6.550000000000011,1.5999999999999943,0.0,1,0,186.1,179.25,1.200000000000017,-8.050000000000011,1.0,0.008887691893347816,0.03497063534436738,0.015260322390452274,0.026693718507424743,1,1,1,0.006406833956220059,-0.042979177789642345
2022-10-21 05:30:00+05:30,182.1,191.35,182.1,185.65,162413,NSE:ZUARI-EQ,181.03760058164767,176.70482740181603,3.5500000000000114,9.25,5.699999999999989,0.0,1,0,186.1,179.25,-0.44999999999998863,-6.400000000000006,1.0,-0.008809396689802518,0.049824939402100726,0.011566726190922224,0.02438752766223623,1,1,1,-0.002423915970912947,-0.03447347158631837
2022-10-24 05:30:00+05:30,186.95,188.4,184.05,185.25,57985,NSE:ZUARI-EQ,181.4387814786337,177.03993220958793,1.6999999999999886,4.349999999999994,1.450000000000017,1.1999999999999886,0,1,185.0,179.25,0.25,-6.0,1.0,-0.002154591974144915,0.02348178137651819,0.010792280424281387,0.023283182699442143,1,1,1,0.001349527665317139,-0.032388663967611336
2022-10-25 05:30:00+05:30,184.5,197.65,183.75,191.8,641448,NSE:ZUARI-EQ,182.4255641949543,177.61875839744724,7.300000000000011,13.900000000000006,5.849999999999994,0.75,1,0,186.1,197.65,5.700000000000017,5.849999999999994,0.0,0.035357624831309,0.07247132429614184,0.01702670599244191,0.022853695949423512,1,1,1,0.029718456725756084,0.030500521376433755
2022-10-27 05:30:00+05:30,193.6,196.55,191.45,194.5,310691,NSE:ZUARI-EQ,183.5755104621015,178.28076787205714,0.9000000000000057,5.100000000000023,2.0500000000000114,2.1500000000000057,1,0,186.1,197.65,8.400000000000006,3.1500000000000057,0.0,0.014077163712200136,0.026221079691516828,0.017036736975541766,0.021701820590484543,1,1,1,0.04318766066838049,0.016195372750642704
2022-10-28 05:30:00+05:30,196.0,197.0,185.8,190.35,444704,NSE:ZUARI-EQ,184.22069994190136,178.7540710927608,5.650000000000006,11.199999999999989,1.0,4.549999999999983,0,1,186.1,197.65,4.25,7.300000000000011,0.0,-0.021336760925449894,0.05883898082479637,0.021949477312219967,0.017892633904714815,1,1,1,0.022327291830837932,0.038350407144733444
2022-10-31 05:30:00+05:30,188.0,190.4,179.1,180.55,415447,NSE:ZUARI-EQ,183.8711094712441,178.82449967735843,7.449999999999989,11.300000000000011,2.4000000000000057,1.450000000000017,0,1,181.45,179.25,-0.8999999999999773,-1.3000000000000114,0.0,-0.0514841082216968,0.06258654112434235,0.033273022155700056,0.023853274647518918,0,1,1,-0.0049847687621156316,-0.007200221545278379
