timestamp,open,high,low,close,volume,symbol,ema20,ema50
2025-06-26 09:50:00+05:30,25384.1,25395.1,25371.7,25392.15,0,NSE:Nifty50-INDEX,25392.15,25392.15
2025-06-26 09:55:00+05:30,25392.9,25421.8,25390.3,25418.1,0,NSE:Nifty50-INDEX,25394.62142857143,25393.167647058825
2025-06-26 10:00:00+05:30,25419.45,25437.9,25413.4,25418.35,0,NSE:Nifty50-INDEX,25396.88129251701,25394.15519031142
2025-06-26 10:05:00+05:30,25418.8,25419.5,25384.55,25396.9,0,NSE:Nifty50-INDEX,25396.883074182057,25394.26282990705
2025-06-26 10:10:00+05:30,25396.9,25409.45,25384.95,25386.2,0,NSE:Nifty50-INDEX,25395.86563854567,25393.94664049893
2025-06-26 10:15:00+05:30,25385.9,25395.8,25371.25,25380.5,0,NSE:Nifty50-INDEX,25394.402244398465,25393.41932126368
2025-06-26 10:20:00+05:30,25379.85,25387.55,25361.75,25373.7,0,NSE:Nifty50-INDEX,25392.4306020748,25392.646014547456
2025-06-26 10:25:00+05:30,25373.4,25379.8,25361.05,25362.3,0,NSE:Nifty50-INDEX,25389.56102092482,25391.45597476128
2025-06-26 10:30:00+05:30,25362.5,25371.0,25351.85,25360.6,0,NSE:Nifty50-INDEX,25386.802828455788,25390.245936535346
2025-06-26 10:35:00+05:30,25361.5,25375.8,25359.85,25370.0,0,NSE:Nifty50-INDEX,25385.202559079047,25389.451978239846
2025-06-26 10:40:00+05:30,25370.0,25370.85,25304.05,25306.8,0,NSE:Nifty50-INDEX,25377.735648690566,25386.210724191224
2025-06-26 10:45:00+05:30,25306.9,25334.55,25292.5,25334.55,0,NSE:Nifty50-INDEX,25373.622729767656,25384.184813438627
2025-06-26 10:50:00+05:30,25332.7,25345.35,25318.3,25329.2,0,NSE:Nifty50-INDEX,25369.391993599307,25382.028546244954
2025-06-26 10:55:00+05:30,25330.9,25335.85,25316.45,25318.4,0,NSE:Nifty50-INDEX,25364.535613256518,25379.533309137307
2025-06-26 11:00:00+05:30,25319.05,25365.2,25318.1,25345.3,0,NSE:Nifty50-INDEX,25362.703650089228,25378.190826426042
2025-06-26 11:05:00+05:30,25345.95,25346.95,25326.9,25332.3,0,NSE:Nifty50-INDEX,25359.808064366443,25376.39118617404
2025-06-26 11:10:00+05:30,25332.35,25342.45,25322.35,25337.75,0,NSE:Nifty50-INDEX,25357.707296331544,25374.875845539766
2025-06-26 11:15:00+05:30,25337.85,25338.9,25313.9,25327.75,0,NSE:Nifty50-INDEX,25354.854220490444,25373.02777316566
